Date,varopen,varclose,varlow,varhigh,varvolume
2009-02-13,33.26958465576172,32.5943717956543,32.43653106689453,33.26958465576172,1369200.0
2009-02-17,32.19099807739258,31.77885627746582,31.699935913085938,34.87431335449219,1886500.0
2009-02-18,31.971773147583008,31.34917449951172,31.068567276000977,31.971773147583008,1710300.0
2009-02-19,32.068233489990234,30.805496215820312,30.665193557739258,32.1734619140625,1744300.0
2009-02-20,30.32320213317871,30.31443214416504,29.989980697631836,30.70026969909668,2598500.0
2009-02-23,30.375816345214844,29.22707748413086,29.183231353759766,30.50735092163086,1760800.0
2009-02-24,29.384918212890625,29.437532424926758,28.551864624023438,29.735679626464844,2422500.0
2009-02-25,29.305997848510742,28.779857635498047,28.63955307006836,29.367380142211914,1710600.0
2009-02-26,29.095542907714844,27.385587692260742,27.324203491210938,29.095542907714844,2490400.0
2009-02-27,27.35051155090332,26.75421905517578,26.666528701782227,27.35051155090332,2933600.0
2009-03-02,26.201772689819336,25.535327911376953,25.50025177001953,26.54376220703125,3242500.0
2009-03-03,25.754552841186523,25.596710205078125,25.28102684020996,26.12285041809082,2955600.0
2009-03-04,25.623018264770508,25.68440055847168,25.24595069885254,26.008853912353516,2192000.0
2009-03-05,25.21964454650879,24.40412712097168,24.19367027282715,25.21964454650879,2905200.0
2009-03-06,24.456741333007812,24.316436767578125,23.76399040222168,25.00041961669922,1720900.0
2009-03-09,24.018291473388672,24.070905685424805,23.860448837280273,24.81627082824707,1506700.0
2009-03-10,24.070905685424805,25.342409133911133,24.018291473388672,25.368717193603516,2253700.0
2009-03-11,26.0877742767334,25.06180191040039,25.06180191040039,26.0877742767334,1594000.0
2009-03-12,25.009187698364258,25.929933547973633,24.754886627197266,25.973777770996094,2266300.0
2009-03-13,25.92116355895996,27.446969985961914,25.92116355895996,27.61358070373535,2454000.0
2009-03-16,27.5872745513916,27.008520126342773,26.964675903320312,28.14849090576172,1609400.0
2009-03-17,27.078672409057617,27.34174156188965,26.71037483215332,27.34174156188965,1489400.0
2009-03-18,27.17513084411621,26.9471378326416,26.377151489257812,27.385587692260742,2227300.0
2009-03-19,27.37681770324707,26.06146812438965,25.851011276245117,27.403125762939453,1666800.0
2009-03-20,26.157926559448242,25.2371826171875,25.210874557495117,26.175464630126953,1709300.0
2009-03-23,25.851011276245117,26.29823112487793,25.517789840698242,26.29823112487793,1332300.0
2009-03-24,26.035160064697266,25.780860900878906,25.7194766998291,26.30699920654297,1559100.0
2009-03-25,26.000085830688477,25.7194766998291,25.210874557495117,26.394689559936523,2204800.0
2009-03-26,25.85978126525879,27.069902420043945,25.64055633544922,27.192668914794922,1971200.0
2009-03-27,26.833139419555664,27.069902420043945,26.570070266723633,27.385587692260742,1668000.0
2009-03-30,26.89452362060547,26.49991798400879,26.245616912841797,26.91206169128418,1210400.0
2009-03-31,26.456073760986328,26.69283676147461,26.412227630615234,27.192668914794922,1427300.0
2009-04-01,26.210540771484375,26.605146408081055,25.982547760009766,26.89452362060547,2320600.0
2009-04-02,27.008520126342773,26.798063278198242,26.71037483215332,27.183900833129883,2019300.0
2009-04-03,26.798063278198242,26.10531234741211,25.89485740661621,26.876985549926758,1723700.0
2009-04-06,25.92116355895996,26.578838348388672,25.92116355895996,26.666528701782227,2490100.0
2009-04-07,26.412227630615234,26.833139419555664,26.201772689819336,27.166362762451172,1651300.0
2009-04-08,26.97344398498535,27.517122268676758,26.75421905517578,27.639888763427734,1871300.0
2009-04-09,28.17479705810547,29.27092170715332,27.99941635131836,29.577836990356445,3305800.0
2009-04-13,29.121849060058594,29.104310989379883,28.36771583557129,29.341073989868164,1849600.0
2009-04-14,28.8675479888916,29.00785255432129,28.700937271118164,29.28845977783203,1219500.0
2009-04-15,28.83247184753418,29.218307495117188,28.65709114074707,29.49014663696289,2000500.0
2009-04-16,29.498916625976562,29.90229034423828,29.376150131225586,30.051362991333008,1478500.0
2009-04-17,30.025056838989258,30.54242706298828,29.25338363647461,30.56873321533203,2323800.0
2009-04-20,30.217973709106445,29.542760848999023,29.384918212890625,30.428430557250977,2118100.0
2009-04-21,29.2358455657959,29.078004837036133,28.82370376586914,29.5076847076416,1363700.0
2009-04-22,28.8675479888916,29.577836990356445,28.499250411987305,30.09520721435547,1494200.0
2009-04-23,28.81493377685547,28.89385414123535,28.271255493164062,29.533992767333984,1955000.0
2009-04-24,29.305997848510742,29.744447708129883,28.81493377685547,29.84967613220215,1558600.0
2009-04-27,29.402456283569336,29.954904556274414,29.26215362548828,30.340740203857422,1627800.0
