Date,shpgfopen,shpgfclose,shpgflow,shpgfhigh,shpgfvolume
2011-07-26,33.849998474121094,33.75,33.75,33.849998474121094,11500.0
2011-07-27,33.25,33.25,33.25,33.25,400.0
2011-07-28,34.25,34.54999923706055,34.25,34.54999923706055,13100.0
2011-07-29,34.79999923706055,34.79999923706055,34.79999923706055,34.79999923706055,200.0
2011-08-01,34.79999923706055,34.79999923706055,34.79999923706055,34.79999923706055,0.0
2011-08-02,34.79999923706055,34.79999923706055,34.79999923706055,34.79999923706055,0.0
2011-08-03,34.79999923706055,34.79999923706055,34.79999923706055,34.79999923706055,0.0
2011-08-04,30.899999618530273,31.0,30.899999618530273,31.450000762939453,2100.0
2011-08-05,30.700000762939453,30.700000762939453,30.700000762939453,30.700000762939453,100.0
2011-08-08,30.0,28.899999618530273,28.850000381469727,30.0,1600.0
2011-08-09,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,0.0
2011-08-10,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,0.0
2011-08-11,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,0.0
2011-08-12,31.200000762939453,31.600000381469727,31.200000762939453,31.600000381469727,5700.0
2011-08-15,32.0,32.150001525878906,32.0,32.150001525878906,600.0
2011-08-16,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,2600.0
2011-08-17,32.54999923706055,32.54999923706055,32.54999923706055,32.54999923706055,200.0
2011-08-18,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,35300.0
2011-08-19,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,0.0
2011-08-22,31.75,31.75,31.75,31.75,400.0
2011-08-23,32.5,32.5,32.5,32.5,200.0
2011-08-24,32.95000076293945,32.45000076293945,32.45000076293945,32.95000076293945,1500.0
2011-08-25,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,0.0
2011-08-26,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,0.0
2011-08-29,32.5,32.650001525878906,32.5,32.650001525878906,900.0
2011-08-30,31.799999237060547,32.400001525878906,31.799999237060547,32.400001525878906,2000.0
2011-08-31,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,600.0
2011-09-01,31.899999618530273,31.899999618530273,31.899999618530273,31.899999618530273,10800.0
2011-09-02,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,200.0
2011-09-06,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,200.0
2011-09-07,31.899999618530273,31.899999618530273,31.899999618530273,31.899999618530273,300.0
2011-09-08,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,700.0
2011-09-09,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,0.0
2011-09-12,30.600000381469727,30.799999237060547,30.600000381469727,30.799999237060547,700.0
2011-09-13,30.399999618530273,30.299999237060547,30.299999237060547,30.399999618530273,400.0
2011-09-14,31.0,31.0,31.0,31.0,800.0
2011-09-15,31.450000762939453,31.899999618530273,31.450000762939453,31.899999618530273,1300.0
2011-09-16,31.899999618530273,31.899999618530273,31.899999618530273,31.899999618530273,0.0
2011-09-19,31.299999237060547,31.450000762939453,31.299999237060547,31.450000762939453,600.0
2011-09-20,31.899999618530273,31.700000762939453,31.700000762939453,31.899999618530273,1800.0
2011-09-21,31.5,31.5,31.5,31.649999618530273,1100.0
2011-09-22,30.0,30.0,30.0,30.0,200.0
2011-09-23,29.549999237060547,30.100000381469727,29.549999237060547,30.100000381469727,700.0
2011-09-26,30.299999237060547,30.700000762939453,30.299999237060547,30.84000015258789,1400.0
2011-09-27,31.649999618530273,31.399999618530273,31.399999618530273,31.649999618530273,5400.0
2011-09-28,30.950000762939453,30.950000762939453,30.950000762939453,30.950000762939453,500.0
2011-09-29,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,200.0
2011-09-30,30.799999237060547,31.549999237060547,30.75,31.700000762939453,4000.0
2011-10-03,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727,200.0
2011-10-04,28.899999618530273,28.899999618530273,28.899999618530273,28.899999618530273,200.0
2011-10-05,30.450000762939453,30.600000381469727,30.450000762939453,30.600000381469727,600.0
2011-10-06,30.700000762939453,30.799999237060547,30.700000762939453,31.149999618530273,900.0
2011-10-07,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,3700.0
2011-10-10,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0.0
2011-10-11,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0.0
2011-10-12,31.649999618530273,31.25,31.25,31.649999618530273,500.0
2011-10-13,31.5,32.09000015258789,31.5,32.09000015258789,1900.0
2011-10-14,32.25,32.29999923706055,32.25,32.29999923706055,1400.0
2011-10-17,31.799999237060547,32.099998474121094,31.799999237060547,32.099998474121094,1900.0
2011-10-18,31.850000381469727,32.04999923706055,31.850000381469727,32.04999923706055,500.0
2011-10-19,31.350000381469727,31.350000381469727,31.049999237060547,31.350000381469727,800.0
2011-10-20,31.350000381469727,31.350000381469727,31.350000381469727,31.350000381469727,0.0
2011-10-21,31.899999618530273,31.700000762939453,31.700000762939453,32.0,500.0
2011-10-24,31.200000762939453,31.950000762939453,31.200000762939453,31.979999542236328,11500.0
2011-10-25,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,500.0
2011-10-26,31.450000762939453,31.450000762939453,31.450000762939453,31.450000762939453,0.0
2011-10-27,32.0,32.0,32.0,32.0,500.0
2011-10-28,31.200000762939453,31.200000762939453,31.200000762939453,31.200000762939453,400.0
2011-10-31,31.700000762939453,31.450000762939453,31.450000762939453,31.700000762939453,1000.0
2011-11-01,31.049999237060547,31.049999237060547,31.049999237060547,31.049999237060547,300.0
2011-11-02,31.450000762939453,31.399999618530273,31.399999618530273,31.450000762939453,800.0
2011-11-03,32.349998474121094,32.349998474121094,32.349998474121094,32.349998474121094,300.0
2011-11-04,32.150001525878906,32.04999923706055,32.04999923706055,32.54999923706055,2500.0
2011-11-07,32.130001068115234,32.20000076293945,32.130001068115234,32.20000076293945,500.0
2011-11-08,32.400001525878906,32.400001525878906,32.400001525878906,32.400001525878906,400.0
2011-11-09,32.400001525878906,32.400001525878906,32.400001525878906,32.400001525878906,0.0
2011-11-10,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,200.0
2011-11-11,32.099998474121094,32.099998474121094,32.099998474121094,32.099998474121094,200.0
2011-11-14,31.799999237060547,31.799999237060547,31.799999237060547,31.799999237060547,200.0
2011-11-15,32.150001525878906,32.599998474121094,32.150001525878906,32.599998474121094,1200.0
2011-11-16,32.20000076293945,32.54999923706055,32.20000076293945,32.54999923706055,1800.0
2011-11-17,32.54999923706055,32.54999923706055,32.54999923706055,32.54999923706055,0.0
2011-11-18,31.600000381469727,31.5,31.450000762939453,31.600000381469727,5600.0
2011-11-21,31.149999618530273,31.350000381469727,31.149999618530273,31.600000381469727,1400.0
2011-11-22,31.549999237060547,31.549999237060547,31.549999237060547,31.549999237060547,300.0
2011-11-23,31.399999618530273,31.399999618530273,31.399999618530273,31.399999618530273,1600.0
2011-11-25,30.25,30.899999618530273,30.25,30.899999618530273,1300.0
2011-11-28,31.299999237060547,31.149999618530273,31.149999618530273,31.350000381469727,4100.0
2011-11-29,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,0.0
2011-11-30,33.0,33.54999923706055,33.0,33.54999923706055,10600.0
2011-12-01,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,400.0
2011-12-02,33.45000076293945,33.04999923706055,33.0,33.45000076293945,4900.0
2011-12-05,33.349998474121094,32.849998474121094,32.849998474121094,33.369998931884766,2800.0
2011-12-06,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,200.0
2011-12-07,33.29999923706055,33.29999923706055,33.29999923706055,33.29999923706055,0.0
2011-12-08,34.04999923706055,33.900001525878906,33.900001525878906,34.04999923706055,600.0
2011-12-09,33.150001525878906,33.150001525878906,33.150001525878906,33.150001525878906,900.0
2011-12-12,32.900001525878906,32.75,32.75,32.900001525878906,400.0
2011-12-13,32.95000076293945,32.900001525878906,32.900001525878906,32.95000076293945,400.0
2011-12-14,32.900001525878906,32.900001525878906,32.900001525878906,32.900001525878906,0.0
2011-12-15,32.900001525878906,32.95000076293945,32.900001525878906,32.95000076293945,400.0
2011-12-16,32.70000076293945,32.70000076293945,32.70000076293945,32.70000076293945,300.0
2011-12-19,33.45000076293945,33.529998779296875,33.20000076293945,33.529998779296875,2300.0
2011-12-20,33.65999984741211,33.65999984741211,33.65999984741211,33.65999984741211,200.0
2011-12-21,33.65999984741211,33.65999984741211,33.65999984741211,33.65999984741211,0.0
2011-12-22,34.29999923706055,34.31999969482422,34.29999923706055,34.31999969482422,700.0
2011-12-23,34.33000183105469,34.33000183105469,34.33000183105469,34.33000183105469,200.0
2011-12-27,34.33000183105469,34.33000183105469,34.33000183105469,34.33000183105469,0.0
2011-12-28,34.33000183105469,34.33000183105469,34.33000183105469,34.33000183105469,0.0
2011-12-29,34.33000183105469,34.33000183105469,34.33000183105469,34.33000183105469,0.0
2011-12-30,34.5,34.5,34.5,34.5,2000.0
2012-01-03,34.41999816894531,34.38999938964844,34.38999938964844,34.41999816894531,9500.0
2012-01-04,33.95000076293945,33.95000076293945,33.95000076293945,33.95000076293945,1100.0
2012-01-05,33.29999923706055,33.61000061035156,33.29999923706055,33.61000061035156,181000.0
2012-01-06,33.61000061035156,33.61000061035156,33.61000061035156,33.61000061035156,0.0
2012-01-09,33.83000183105469,33.83000183105469,33.83000183105469,33.83000183105469,8300.0
2012-01-10,33.54999923706055,33.97999954223633,33.54999923706055,33.97999954223633,1100.0
2012-01-11,33.97999954223633,33.97999954223633,33.97999954223633,33.97999954223633,0.0
2012-01-12,33.279998779296875,33.279998779296875,33.279998779296875,33.279998779296875,700.0
2012-01-13,32.90999984741211,32.90999984741211,32.90999984741211,32.90999984741211,300.0
2012-01-17,33.68000030517578,33.97999954223633,33.68000030517578,33.97999954223633,1300.0
2012-01-18,33.97999954223633,33.97999954223633,33.97999954223633,33.97999954223633,0.0
2012-01-19,33.54999923706055,33.529998779296875,33.529998779296875,33.54999923706055,800.0
2012-01-20,33.529998779296875,33.529998779296875,33.529998779296875,33.529998779296875,0.0
2012-01-23,33.529998779296875,33.529998779296875,33.529998779296875,33.529998779296875,0.0
2012-01-24,32.77000045776367,32.77000045776367,32.77000045776367,32.77000045776367,200.0
2012-01-25,33.20000076293945,33.0,33.0,33.20000076293945,1000.0
2012-01-26,33.65999984741211,33.83000183105469,33.65999984741211,33.83000183105469,600.0
2012-01-27,33.83000183105469,33.83000183105469,33.83000183105469,33.83000183105469,0.0
2012-01-30,33.0,33.0,33.0,33.0,2000.0
2012-01-31,33.25,33.25,33.25,33.25,300.0
2012-02-01,33.25,33.25,33.25,33.25,0.0
2012-02-02,33.25,33.25,33.25,33.25,0.0
2012-02-03,33.08000183105469,33.08000183105469,33.08000183105469,33.08000183105469,1200.0
2012-02-06,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,2500.0
2012-02-07,34.61000061035156,34.619998931884766,34.29999923706055,34.619998931884766,5500.0
2012-02-08,34.619998931884766,34.619998931884766,34.619998931884766,34.619998931884766,0.0
2012-02-09,34.2599983215332,34.2599983215332,34.2599983215332,34.2599983215332,200.0
2012-02-10,34.93000030517578,34.93000030517578,34.93000030517578,34.93000030517578,500.0
2012-02-13,35.619998931884766,35.619998931884766,35.619998931884766,35.619998931884766,300.0
2012-02-14,35.619998931884766,35.619998931884766,35.619998931884766,35.619998931884766,0.0
2012-02-15,35.619998931884766,35.619998931884766,35.619998931884766,35.619998931884766,0.0
2012-02-16,35.619998931884766,35.619998931884766,35.619998931884766,35.619998931884766,0.0
2012-02-17,35.959999084472656,36.16999816894531,35.959999084472656,36.16999816894531,2500.0
2012-02-21,34.900001525878906,34.560001373291016,34.560001373291016,34.95000076293945,900.0
2012-02-22,34.869998931884766,34.869998931884766,34.869998931884766,34.869998931884766,600.0
2012-02-23,34.869998931884766,35.20000076293945,34.869998931884766,35.20000076293945,900.0
2012-02-24,35.27000045776367,35.27000045776367,35.27000045776367,35.27000045776367,200.0
2012-02-27,35.060001373291016,35.04999923706055,35.04999923706055,35.060001373291016,400.0
2012-02-28,35.349998474121094,35.349998474121094,35.349998474121094,35.349998474121094,300.0
2012-02-29,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,4900.0
2012-03-01,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,0.0
2012-03-02,35.189998626708984,35.189998626708984,35.189998626708984,35.189998626708984,1400.0
2012-03-05,35.189998626708984,35.189998626708984,35.189998626708984,35.189998626708984,0.0
2012-03-06,34.20000076293945,33.66999816894531,33.66999816894531,34.369998931884766,2700.0
2012-03-07,34.04999923706055,34.04999923706055,34.04999923706055,34.04999923706055,200.0
2012-03-08,34.599998474121094,34.939998626708984,34.599998474121094,34.939998626708984,1000.0
2012-03-09,34.939998626708984,34.939998626708984,34.939998626708984,34.939998626708984,0.0
2012-03-12,34.939998626708984,34.939998626708984,34.939998626708984,34.939998626708984,0.0
2012-03-13,34.86000061035156,34.86000061035156,34.86000061035156,34.86000061035156,200.0
2012-03-14,34.869998931884766,34.70000076293945,34.599998474121094,34.869998931884766,1500.0
2012-03-15,34.16999816894531,33.70000076293945,33.70000076293945,34.16999816894531,1900.0
2012-03-16,34.52000045776367,34.52000045776367,34.52000045776367,34.52000045776367,1300.0
2012-03-19,34.52000045776367,34.52000045776367,34.52000045776367,34.52000045776367,0.0
2012-03-20,34.41999816894531,34.41999816894531,34.41999816894531,34.41999816894531,1200.0
2012-03-21,34.47999954223633,34.529998779296875,34.47999954223633,34.54999923706055,5800.0
2012-03-22,33.779998779296875,34.290000915527344,33.779998779296875,34.290000915527344,800.0
2012-03-23,33.68000030517578,34.029998779296875,33.68000030517578,34.029998779296875,600.0
2012-03-26,34.369998931884766,34.369998931884766,34.369998931884766,34.369998931884766,300.0
2012-03-27,34.369998931884766,34.369998931884766,34.369998931884766,34.369998931884766,0.0
2012-03-28,34.369998931884766,34.369998931884766,34.369998931884766,34.369998931884766,0.0
2012-03-29,34.369998931884766,34.369998931884766,34.369998931884766,34.369998931884766,0.0
2012-03-30,32.099998474121094,31.709999084472656,31.709999084472656,32.099998474121094,1400.0
2012-04-02,32.65999984741211,32.65999984741211,32.65999984741211,32.65999984741211,800.0
2012-04-03,32.65999984741211,32.65999984741211,32.65999984741211,32.65999984741211,0.0
2012-04-04,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,2500.0
2012-04-05,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,0.0
2012-04-09,32.45000076293945,32.45000076293945,32.45000076293945,32.45000076293945,0.0
2012-04-10,32.11000061035156,31.200000762939453,31.200000762939453,32.11000061035156,6500.0
2012-04-11,30.93000030517578,30.8799991607666,30.8799991607666,30.93000030517578,400.0
2012-04-12,31.0,31.309999465942383,31.0,31.309999465942383,700.0
2012-04-13,31.18000030517578,31.18000030517578,31.18000030517578,31.18000030517578,500.0
2012-04-16,31.479999542236328,31.489999771118164,31.479999542236328,31.489999771118164,500.0
2012-04-17,31.219999313354492,31.600000381469727,31.219999313354492,31.600000381469727,500.0
2012-04-18,32.11000061035156,32.099998474121094,32.099998474121094,32.11000061035156,400.0
2012-04-19,32.09000015258789,32.09000015258789,32.09000015258789,32.09000015258789,200.0
2012-04-20,32.77000045776367,32.9900016784668,32.77000045776367,32.9900016784668,1100.0
2012-04-23,32.060001373291016,32.060001373291016,32.060001373291016,32.060001373291016,100.0
2012-04-24,32.15999984741211,32.20000076293945,32.15999984741211,32.20000076293945,900.0
2012-04-25,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0.0
2012-04-26,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0.0
2012-04-27,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0.0
2012-04-30,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,0.0
2012-05-01,32.5099983215332,32.779998779296875,32.5099983215332,32.779998779296875,2000.0
2012-05-02,33.150001525878906,33.130001068115234,33.130001068115234,33.150001525878906,900.0
2012-05-03,32.95000076293945,32.79999923706055,32.79999923706055,32.970001220703125,101400.0
2012-05-04,32.65999984741211,32.630001068115234,32.630001068115234,32.65999984741211,1800.0
2012-05-07,32.5,32.099998474121094,32.0,32.75,6200.0
2012-05-08,32.599998474121094,31.950000762939453,31.940000534057617,32.599998474121094,900.0
2012-05-09,31.979999542236328,32.290000915527344,31.979999542236328,32.33000183105469,700.0
2012-05-10,32.290000915527344,32.290000915527344,32.290000915527344,32.290000915527344,0.0
2012-05-11,33.11000061035156,33.119998931884766,33.11000061035156,33.119998931884766,1100.0
2012-05-14,32.29999923706055,32.29999923706055,32.29999923706055,32.29999923706055,500.0
2012-05-15,31.850000381469727,32.08000183105469,31.850000381469727,32.08000183105469,1000.0
2012-05-16,32.08000183105469,32.08000183105469,32.08000183105469,32.08000183105469,0.0
2012-05-17,32.08000183105469,32.08000183105469,32.08000183105469,32.08000183105469,0.0
2012-05-18,30.399999618530273,30.520000457763672,30.350000381469727,30.520000457763672,2700.0
2012-05-21,30.450000762939453,30.5,30.450000762939453,30.5,600.0
2012-05-22,30.3700008392334,30.360000610351562,30.360000610351562,30.3700008392334,700.0
2012-05-23,29.3700008392334,29.3700008392334,29.3700008392334,29.3700008392334,600.0
2012-05-24,29.209999084472656,29.209999084472656,29.209999084472656,29.209999084472656,200.0
2012-05-25,29.399999618530273,29.3799991607666,29.3799991607666,29.399999618530273,400.0
2012-05-29,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,0.0
2012-05-30,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,0.0
2012-05-31,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,0.0
2012-06-01,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,0.0
2012-06-04,29.3799991607666,29.3799991607666,29.3799991607666,29.3799991607666,0.0
2012-06-05,27.729999542236328,27.729999542236328,27.729999542236328,27.729999542236328,500.0
2012-06-06,27.729999542236328,27.729999542236328,27.729999542236328,27.729999542236328,0.0
2012-06-07,28.600000381469727,28.81999969482422,28.600000381469727,28.84000015258789,1500.0
2012-06-08,28.959999084472656,29.25,28.959999084472656,29.25,7000.0
2012-06-11,29.43000030517578,29.299999237060547,29.100000381469727,29.43000030517578,4500.0
2012-06-12,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,0.0
2012-06-13,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,0.0
2012-06-14,29.299999237060547,29.299999237060547,29.299999237060547,29.299999237060547,0.0
2012-06-15,29.200000762939453,29.399999618530273,29.200000762939453,29.579999923706055,1300.0
2012-06-18,29.75,29.700000762939453,29.700000762939453,29.75,1200.0
2012-06-19,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,0.0
2012-06-20,29.700000762939453,29.700000762939453,29.700000762939453,29.700000762939453,0.0
2012-06-21,30.149999618530273,29.920000076293945,29.920000076293945,30.290000915527344,600.0
2012-06-22,30.479999542236328,30.760000228881836,30.479999542236328,30.760000228881836,1100.0
2012-06-25,30.760000228881836,30.760000228881836,30.760000228881836,30.760000228881836,0.0
2012-06-26,27.75,28.600000381469727,27.75,28.600000381469727,700.0
2012-06-27,28.200000762939453,28.299999237060547,28.200000762939453,28.299999237060547,500.0
2012-06-28,27.799999237060547,27.850000381469727,27.799999237060547,27.850000381469727,300.0
2012-06-29,28.5,28.75,28.5,28.75,1000.0
2012-07-02,28.75,28.75,28.75,28.75,100.0
2012-07-03,28.75,28.75,28.75,28.75,0.0
2012-07-05,27.950000762939453,27.950000762939453,27.950000762939453,27.950000762939453,500.0
2012-07-06,28.0,28.0,28.0,28.0,100.0
2012-07-09,28.700000762939453,28.700000762939453,28.700000762939453,28.700000762939453,6500.0
2012-07-10,28.799999237060547,28.75,28.399999618530273,28.799999237060547,234700.0
2012-07-11,28.450000762939453,28.860000610351562,28.399999618530273,28.899999618530273,73900.0
2012-07-12,28.739999771118164,28.600000381469727,28.600000381469727,28.84000015258789,1800.0
2012-07-13,29.0,29.0,29.0,29.0,400.0
2012-07-16,29.0,29.0,29.0,29.0,0.0
2012-07-17,29.0,29.0,29.0,29.0,300.0
2012-07-18,29.0,29.0,29.0,29.0,0.0
2012-07-19,29.0,29.0,29.0,29.0,0.0
2012-07-20,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,800.0
2012-07-23,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,0.0
2012-07-24,29.100000381469727,29.200000762939453,29.100000381469727,29.200000762939453,900.0
2012-07-25,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,0.0
2012-07-26,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,0.0
2012-07-27,29.200000762939453,29.200000762939453,29.200000762939453,29.200000762939453,0.0
2012-07-30,29.75,29.75,29.75,29.75,700.0
2012-07-31,28.600000381469727,28.600000381469727,28.600000381469727,28.600000381469727,1100.0
2012-08-01,30.399999618530273,30.25,29.950000762939453,30.399999618530273,5800.0
2012-08-02,29.100000381469727,29.600000381469727,29.100000381469727,29.600000381469727,1600.0
2012-08-03,30.299999237060547,30.299999237060547,30.299999237060547,30.299999237060547,300.0
2012-08-06,30.399999618530273,30.399999618530273,30.399999618530273,30.399999618530273,200.0
2012-08-07,30.149999618530273,30.149999618530273,30.149999618530273,30.149999618530273,400.0
2012-08-08,30.549999237060547,30.600000381469727,30.549999237060547,30.600000381469727,1700.0
2012-08-09,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0.0
2012-08-10,31.0,30.75,30.75,31.0,1500.0
2012-08-13,30.899999618530273,30.899999618530273,30.899999618530273,30.899999618530273,600.0
2012-08-14,31.049999237060547,31.049999237060547,31.049999237060547,31.049999237060547,1300.0
2012-08-15,31.049999237060547,31.049999237060547,31.049999237060547,31.049999237060547,0.0
2012-08-16,31.309999465942383,31.309999465942383,31.309999465942383,31.309999465942383,400.0
2012-08-17,30.899999618530273,30.899999618530273,30.899999618530273,30.899999618530273,200.0
2012-08-20,30.81999969482422,30.399999618530273,30.399999618530273,30.81999969482422,5300.0
2012-08-21,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,2100.0
2012-08-22,30.5,30.5,30.5,30.5,300.0
2012-08-23,30.5,30.5,30.5,30.5,0.0
2012-08-24,30.5,30.5,30.5,30.5,0.0
2012-08-27,30.5,30.5,30.5,30.5,0.0
2012-08-28,30.100000381469727,30.799999237060547,30.0,30.899999618530273,3300.0
2012-08-29,30.799999237060547,30.799999237060547,30.799999237060547,30.799999237060547,0.0
2012-08-30,30.0,29.899999618530273,29.850000381469727,30.0,600.0
2012-08-31,30.5,30.5,30.5,30.5,200.0
2012-09-04,29.950000762939453,30.399999618530273,29.950000762939453,30.399999618530273,10000.0
2012-09-05,30.700000762939453,30.799999237060547,30.700000762939453,30.799999237060547,3300.0
2012-09-06,31.149999618530273,31.149999618530273,31.149999618530273,31.149999618530273,1300.0
2012-09-07,31.0,30.850000381469727,30.850000381469727,31.0,500.0
2012-09-10,30.850000381469727,30.850000381469727,30.850000381469727,30.850000381469727,0.0
2012-09-11,30.850000381469727,30.850000381469727,30.850000381469727,30.850000381469727,0.0
2012-09-12,30.149999618530273,30.81999969482422,30.149999618530273,30.81999969482422,26900.0
2012-09-13,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,1600.0
2012-09-14,30.649999618530273,30.649999618530273,30.649999618530273,30.649999618530273,0.0
2012-09-17,30.549999237060547,30.600000381469727,30.549999237060547,30.600000381469727,400.0
2012-09-18,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0.0
2012-09-19,30.600000381469727,30.600000381469727,30.600000381469727,30.600000381469727,0.0
2012-09-20,29.299999237060547,29.549999237060547,29.299999237060547,29.549999237060547,700.0
2012-09-21,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,0.0
2012-09-24,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,0.0
2012-09-25,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,0.0
2012-09-26,29.549999237060547,29.549999237060547,29.549999237060547,29.549999237060547,0.0
2012-09-27,29.049999237060547,29.049999237060547,29.049999237060547,29.049999237060547,200.0
2012-09-28,29.049999237060547,29.049999237060547,29.049999237060547,29.049999237060547,0.0
2012-10-01,29.049999237060547,29.049999237060547,29.049999237060547,29.049999237060547,0.0
2012-10-02,29.049999237060547,29.049999237060547,29.049999237060547,29.049999237060547,0.0
2012-10-03,29.149999618530273,29.350000381469727,29.049999237060547,29.350000381469727,800.0
2012-10-04,29.149999618530273,29.149999618530273,29.149999618530273,29.149999618530273,900.0
2012-10-05,29.149999618530273,29.149999618530273,29.149999618530273,29.149999618530273,0.0
2012-10-08,29.350000381469727,29.350000381469727,29.350000381469727,29.350000381469727,300.0
2012-10-09,28.75,28.75,28.75,28.75,400.0
2012-10-10,28.75,28.75,28.75,28.75,0.0
2012-10-11,28.75,28.75,28.75,28.75,0.0
2012-10-12,28.75,28.75,28.75,28.75,0.0
2012-10-15,28.75,28.75,28.75,28.75,0.0
2012-10-16,28.75,28.75,28.75,28.75,0.0
2012-10-17,28.75,28.75,28.75,28.75,0.0
2012-10-18,28.75,28.75,28.75,28.75,0.0
2012-10-19,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,500.0
2012-10-22,29.600000381469727,29.600000381469727,29.600000381469727,29.600000381469727,0.0
2012-10-23,27.899999618530273,28.200000762939453,27.899999618530273,28.200000762939453,500.0
2012-10-24,28.200000762939453,28.200000762939453,28.200000762939453,28.200000762939453,0.0
2012-10-25,28.350000381469727,28.350000381469727,28.350000381469727,28.399999618530273,1400.0
2012-10-26,28.0,28.0,28.0,28.0,2400.0
2012-10-31,28.200000762939453,28.200000762939453,28.200000762939453,28.200000762939453,300.0
2012-11-01,28.149999618530273,28.149999618530273,28.149999618530273,28.149999618530273,200.0
2012-11-02,28.149999618530273,28.149999618530273,28.149999618530273,28.149999618530273,0.0
2012-11-05,27.899999618530273,27.950000762939453,27.899999618530273,27.950000762939453,5700.0
2012-11-06,27.950000762939453,27.950000762939453,27.950000762939453,27.950000762939453,0.0
2012-11-07,28.0,28.0,28.0,28.0,900.0
2012-11-08,27.899999618530273,27.850000381469727,27.850000381469727,28.100000381469727,2300.0
2012-11-09,27.850000381469727,28.0,27.770000457763672,28.049999237060547,2200.0
2012-11-12,28.0,28.0,28.0,28.0,0.0
2012-11-13,28.049999237060547,28.0,28.0,28.049999237060547,1300.0
2012-11-14,28.0,28.0,28.0,28.0,0.0
2012-11-15,28.0,28.0,28.0,28.0,0.0
2012-11-16,27.389999389648438,27.549999237060547,27.389999389648438,27.549999237060547,304900.0
2012-11-19,27.549999237060547,27.549999237060547,27.549999237060547,27.549999237060547,0.0
2012-11-20,27.450000762939453,27.450000762939453,27.450000762939453,27.450000762939453,600.0
2012-11-21,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,700.0
2012-11-23,28.5,28.5,28.5,28.5,100.0
2012-11-26,28.5,28.75,28.5,28.75,1100.0
2012-11-27,28.75,28.75,28.75,28.75,0.0
2012-11-28,28.75,28.75,28.75,28.75,0.0
2012-11-29,28.81999969482422,29.149999618530273,28.81999969482422,29.149999618530273,1000.0
2012-11-30,29.149999618530273,29.149999618530273,29.149999618530273,29.149999618530273,0.0
2012-12-03,29.149999618530273,29.200000762939453,29.100000381469727,29.200000762939453,800.0
2012-12-04,29.649999618530273,29.899999618530273,29.649999618530273,29.899999618530273,2700.0
